hour,demand
4198,253.00297664445222
4199,304.6491504872014
4200,422.27581771172987
4201,507.17301629992375
4202,476.81322478764343
4203,453.57495627587394
4204,433.7697478332022
4205,413.4870447747558
4206,398.0081237694782
4207,389.4968235996027
4208,387.4853531595968
4209,394.3561383734506
4210,403.84724649188
4211,421.94919874582496
4212,436.6309333847577
4213,437.423064898684
4214,433.1497016150752
4215,413.9804989492762
4216,367.92657186394547
4217,270.29994175242547
4218,219.7962506409843
4219,208.78015118615136
4220,214.92182352175317
4221,221.74612987985083
4222,241.97585873480062
4223,291.0687202823476
4224,403.2417535049025
4225,470.43957875168843
4226,442.3181192584165
4227,420.75813972527914
4228,402.3863740467384
4229,383.56164013995124
4230,369.1911790556305
4231,361.2651673529016
4232,359.40161786540193
4233,365.7784711395813
4234,374.5936970676057
4235,391.3770766433618
4236,404.9904200603884
4237,405.6679357548367
4238,401.6475612699822
4239,383.8782227179731
4240,341.1877831681745
4241,250.65393272296865
4242,203.80499987079958
4243,193.59676260202423
4244,199.30152661064076
4245,205.5945100774816
4246,224.3226409917088
4247,269.883584697877
4248,373.96570074331754
4249,431.20310727904564
4250,405.4227309810273
4251,385.66035687242777
4252,368.8260175935739
4253,351.567969905009
4254,338.39822926876394
4255,331.1235945511031
4256,329.41844881151985
4257,335.27204366360706
4258,343.3683755988746
4259,358.76456466798527
4260,371.2572482764556
4261,371.8712359404641
4262,368.1759911411002
4263,351.89542606010696
4264,312.7584884285773
4265,229.72570926564663
4266,186.75194931089248
4267,177.38968403150665
4268,182.6217868042121
4269,188.3671281672012
4270,205.51028351551219
4271,247.29315690209836
4272,342.7192163195534
4273,428.7475639183898
4274,403.1248081284865
4275,383.47403915202915
4276,366.73310599878397
4277,349.57213829191505
4278,336.4735042704967
4279,329.2361238047649
4280,327.5392502193468
4281,333.3571681985955
4282,341.40299861305243
4283,356.7056038225942
4284,369.11933467616876
4285,369.7176217207903
4286,366.03273629729614
4287,349.84463814209647
4288,310.9409215022333
4289,228.40809041715886
4290,185.69191913982482
4291,176.38755244528622
4292,181.59044173879272
4293,187.30389975979634
4294,204.35032397343835
4295,245.88959336568004
4296,340.7718708522332
4297,433.8939301268366
4298,407.83536753178544
4299,387.95973299676194
4300,371.04252523216314
4301,353.6928851032322
4302,340.48135448451296
4303,333.2163550250587
4304,331.5139131259687
4305,337.4221436055489
4306,345.60232746373003
4307,361.1480736870558
4308,373.79237705457166
4309,374.5528294245263
4310,370.96352266613843
4311,354.5795285151438
4312,315.0906920297327
4313,231.2845958988877
4314,187.92893510333562
4315,178.46068908670443
4316,183.7162574703538
4317,189.50802544804867
4318,206.76618644747973
4319,248.84569300061005
4320,344.85505096649524
4321,426.5047290838813
4322,400.6522810027576
4323,381.13566362978986
4324,364.5613694317508
4325,347.53256419504345
4326,334.63192869873194
4327,327.5728441081175
4328,325.92647148695204
4329,331.7901226966717
4330,339.92967234836357
4331,355.35104970891393
4332,367.9506487218355
4333,368.94991397793154
4334,365.63943012447913
4335,349.53948997132113
4336,310.5009729975816
4337,227.52573809411518
4338,184.620507527785
4339,175.2131925150806
4340,180.36755106120617
4341,186.03725169659177
4342,202.97715151161003
4343,244.46032045375424
4344,338.8589602869338
4345,434.9885821030287
4346,408.7273004778005
4347,388.81057210136015
4348,371.89439146361815
4349,354.50485632200457
4350,341.3111528474292
4351,334.0505575161215
4352,332.3716993278661
4353,338.3458683181062
4354,346.64637129005155
4355,362.33265817035567
4356,375.14418061626475
4357,376.03280047653556
4358,372.5337983302454
4359,356.13194896780146
4360,316.4004813142097
4361,231.91944432480503
4362,188.21044274477987
4363,178.64912904064963
4364,183.92040310446922
4365,189.64978265560478
4366,206.87336552791106
4367,249.19456255668587
4368,345.5174971318102
4369,388.68163823702747
4370,365.4562340742955
4371,347.6388419476938
4372,332.4642903624372
4373,316.90253362188304
4374,305.0249887215138
4375,298.4566599537924
4376,296.92378476153795
4377,302.20160218293404
4378,309.50648646787533
4379,323.3782865519657
4380,334.64215166529533
4381,335.17954531380843
4382,331.83313599601684
4383,317.1678922301902
4384,281.8990032557624
4385,207.05108311436058
4386,168.307232242505
4387,159.86747067920828
4388,164.5874806975343
4389,169.7455121674839
4390,185.17333941153873
4391,222.83974290891118
4392,308.88079316890884
4393,364.61327902979326
4394,342.8726399709087
4395,326.1525182336215
4396,311.91161417644446
4397,297.30330079924187
4398,286.14411465758536
4399,279.9523983287138
4400,278.5127950251381
4401,283.46189161676693
4402,290.31287562069986
4403,303.30903961417425
4404,313.85677757350163
4405,314.2976603215367
4406,311.0991137876008
4407,297.3509584214835
4408,264.3067567148612
4409,194.16286194193066
4410,157.84111380276494
4411,149.93801732193793
4412,154.37245089744985
4413,159.18646737959466
4414,173.6325761584169
4415,208.96280379723515
4416,289.7061932847853
4417,389.3236063315426
4418,366.07121224744424
4419,348.22374766914606
4420,333.02338325889923
4421,317.4335629557701
4422,305.53340358564657
4423,298.9441934163227
4424,297.4066219601171
4425,302.6944017631471
4426,310.01209110333576
4427,323.90742547496063
4428,335.18491016975923
4429,335.7024917797266
4430,332.33020975575835
4431,317.64122902293536
4432,282.3245015396751
4433,207.36827251442676
4434,168.56412983332348
4435,160.1150851731901
4436,164.84463639460037
4437,170.00482381925283
4438,185.4532134382459
4439,223.18495688947104
4440,309.37545491255844
4441,423.00171985998935
4442,397.7252526428988
4443,378.33727870131287
4444,361.82071551624625
4445,344.88866816186754
4446,331.9644661760138
4447,324.82130060264814
4448,323.14754999370524
4449,328.8880210791331
4450,336.8274267281854
4451,351.92450087500913
4452,364.17205441692056
4453,364.7577412899296
4454,361.11767366805583
4455,345.1479711698091
4456,306.7677215479397
4457,225.34107324006666
4458,183.1960161350483
4459,174.01670650284862
4460,179.15063846327624
4461,184.78359387577098
4462,201.59734264762398
4463,242.58159713723765
4464,336.19671288228693
4465,439.1717752635519
4466,412.79413893632056
4467,392.67717208682706
4468,375.5540173003028
4469,357.99424037692756
4470,344.6227827099993
4471,337.2717367217269
4472,335.5481591550257
4473,341.5276383967778
4474,349.8057678436112
4475,365.5406684657807
4476,378.3381752719719
4477,379.11143970519066
4478,375.48211604166784
4479,358.8975243163315
4480,318.927020852101
4481,234.10294857667355
4482,190.22187798678632
4483,180.63833771408997
4484,185.9571621960034
4485,191.82302705152551
4486,209.2949756826533
4487,251.88427378002586
4488,349.0575793715541
4489,435.61270097785984
4490,409.20487977397073
4491,389.27220807643204
4492,372.3436850146851
4493,354.95270163794925
4494,341.77782897820344
4495,334.57174609348425
4496,332.8894911499689
4497,338.87733498454276
4498,347.1881311035612
4499,362.9389014297496
4500,375.80649162968666
4501,376.8327548261489
4502,373.45737174158114
4503,357.01143977047496
4504,317.137175464473
4505,232.39261458940135
4506,188.5744850811912
4507,178.9661643266043
4508,184.22949811393153
4509,190.02626506530996
4510,207.3343120621705
4511,249.70010092886818
4512,346.1080912061092
4513,417.6951807115794
4514,392.4854617096342
4515,373.35908955866506
4516,357.1154777155226
4517,340.4145096216984
4518,327.74244771830877
4519,320.7632375632358
4520,319.1521056383086
4521,324.89015236457095
4522,332.86432625545285
4523,347.92586468586285
4524,360.2285596308799
4525,361.0698858593101
4526,357.6980666858527
4527,341.95209400612765
4528,303.8056665725523
4529,222.68349182188987
4530,180.70861274170167
4531,171.5283328638767
4532,176.59205098482315
4533,182.08336287720897
4534,198.61111799548257
4535,239.2540448033088
4536,331.7591995682722
4537,417.1539138682151
4538,392.2084417086985
4539,373.0893229844221
4540,356.8041749165455
4541,340.10847954769827
4542,327.36830530151167
4543,320.335024736951
4544,318.6886095748276
4545,324.3511689391877
4546,332.18585760131543
4547,347.0782911724854
4548,359.16934214964266
4549,359.7746831326138
4550,356.210940459203
4551,340.46362064512806
4552,302.5958997790439
4553,222.25365797367084
4554,180.6737065118857
4555,171.6125122763872
4556,176.67404405489648
4557,182.23014488070976
4558,198.81045054022186
4559,239.23209380311576
4560,331.5510816482156
4561,417.4003248968514
4562,392.470104640733
4563,373.3368115578017
4564,357.0378313484399
4565,340.3268844570212
4566,327.56908679668663
4567,320.5145778531478
4568,318.8651834974679
4569,324.528733336403
4570,332.36464346171374
4571,347.25476287463755
4572,359.33850208247287
4573,359.9053431975188
4574,356.30324612347886
4575,340.54948978629074
4576,302.68516835686756
4577,222.34643516362857
4578,180.76167908764754
4579,171.7059735198577
4580,176.77393820250217
4581,182.32306677631033
4582,198.90354361888478
4583,239.3478479603357
4584,331.73130683554433
4585,394.4668191157375
4586,370.9034922258974
4587,352.82092647744247
4588,337.4200629714214
4589,321.6254062710517
4590,309.56955204303534
4591,302.89632406855804
4592,301.33828956426123
4593,306.6957153591283
4594,314.1093874136804
4595,328.1893793091397
4596,339.61657920821347
4597,340.1465518827605
4598,336.7350513743972
4599,321.85062316916634
4600,286.0641459011258
4601,210.1143568861807
4602,170.7973121089007
4603,162.23592043650817
4604,167.02718162892992
4605,172.25904955727634
4606,187.9154641936808
4607,226.1454817054631
4608,313.47009720903606
4609,401.59178602560814
4610,377.6070402099758
4611,359.19807871008004
4612,343.5170512776404
4613,327.4378851624603
4614,315.16298545588927
4615,308.37040933292826
4616,306.78247041901403
4617,312.2338916540681
4618,319.7756760329078
4619,334.10590703732294
4620,345.7328408371977
4621,346.2699442096113
4622,342.7955597580092
4623,327.63959102803904
4624,291.2116167123765
4625,213.91177476954078
4626,173.8972533391761
4627,165.18450114927433
4628,170.06151087182155
4629,175.39504538405353
4630,191.34213227088912
4631,230.25605245744677
4632,319.14982475795796
4633,405.675375756505
4634,381.3248711699915
4635,362.7392294182615
4636,346.92236187801325
4637,330.6960763129016
4638,318.3386032871868
4639,311.532963980149
4640,309.9429845535998
4641,315.46954841953897
4642,323.124395509014
4643,337.65727254442004
4644,349.4802806499616
4645,350.169773741119
4646,346.79245577925167
4647,331.4809103823044
4648,294.57004007066183
4649,216.21433969168797
4650,175.6716511483387
4651,166.82070059565274
4652,171.73809303836603
4653,177.13456599946372
4654,193.2502030189148
4655,232.60048281603125
4656,322.38716384686217
4657,426.5047290838813
4658,400.6522810027576
4659,381.13566362978986
4660,364.5613694317508
4661,347.53256419504345
4662,334.63192869873194
4663,327.5728441081175
4664,325.92647148695204
4665,331.7901226966717
4666,339.92967234836357
4667,355.35104970891393
4668,367.9506487218355
4669,368.94991397793154
4670,365.63943012447913
4671,349.53948997132113
4672,310.5009729975816
4673,227.52573809411518
4674,184.620507527785
4675,175.2131925150806
4676,180.36755106120617
4677,186.03725169659177
4678,202.97715151161003
4679,244.46032045375424
4680,338.8589602869338
4681,408.4703727848443
4682,383.8221071686562
4683,365.1172520802673
4684,349.23221718245003
4685,332.8985056747045
4686,320.50444922827114
4687,313.6751551694354
4688,312.10001925361865
4689,317.7119364010433
4690,325.5116352924939
4691,340.23953763814893
4692,352.2702794414848
4693,353.08575942089726
4694,349.78128634557197
4695,334.38517220392794
4696,297.0849187038896
4697,217.75633604612898
4698,176.70741288414675
4699,167.73059420246477
4700,172.68360673736254
4701,178.04811963460818
4702,194.2047976045195
4703,233.95159543225842
4704,324.4203961421023
4705,377.0628044788525
4706,354.5405198069943
4707,337.2541569661141
4708,322.5323818765133
4709,307.4332612814058
4710,295.9071694149044
4711,289.5281755675165
4712,288.0413369045969
4713,293.16174530603803
4714,300.2495167726381
4715,313.7039579530772
4716,324.6290533458516
4717,325.13732121383424
4718,321.87847451091557
4719,307.6547594008032
4720,273.4478908989214
4721,200.84635073666803
4722,163.26196641873287
4723,155.07629352101623
4724,159.6569570730646
4725,164.65301549321597
4726,179.61082941200007
4727,216.1509697320691
4728,299.6303881234044
4729,423.0471275029043
4730,397.77654759469846
4731,378.3849882454265
4732,361.86554952793614
4733,344.9296083957317
4734,332.00040752767046
4735,324.8533195395629
4736,323.18127744601975
4737,328.9209738839215
4738,336.8616122987213
4739,351.9537336111893
4740,364.2009389029563
4741,364.78027406030725
4742,361.1342171792267
4743,345.1658898715367
4744,306.78699208992646
4745,225.360662069256
4746,183.21437930164356
4747,174.03572155150363
4748,179.17147240264913
4749,184.79955809929385
4750,201.60854598865328
4751,242.59858760727624
4752,336.22739800109235
4753,422.24186806079484
4754,397.00170754330986
4755,377.64918383633244
4756,361.1647340295468
4757,344.2637059925314
4758,331.3659634477003
4759,324.23823447566
4760,322.5691234692076
4761,328.3018873884538
4762,336.2321521036529
4763,351.30770534135905
4764,363.5410884580517
4765,364.1352829433846
4766,360.50981757033264
4767,344.5698363727818
4768,306.2494384035969
4769,224.9423018366363
4770,182.85947948866053
4771,173.6923282637112
4772,178.816884351564
4773,184.4367389028182
4774,201.21708907737565
4775,242.134268901621
4776,335.58397724845264
4777,386.62322208615666
4778,363.54294254396603
4779,345.8182506201011
4780,330.7208901312467
4781,315.2378974165762
4782,303.4163071591033
4783,296.8683811516375
4784,295.3400980290243
4785,300.58897277880834
4786,307.85172551739583
4787,321.64484407883674
4788,332.8364924980332
4789,333.33802817731794
4790,329.978188928744
4791,315.3910912934849
4792,280.32974662022275
4793,205.92000304617747
4794,167.39744305106137
4795,159.01144632223816
4796,163.70885509803676
4797,168.83358156791567
4798,184.1750674854296
4799,221.63934336818087
4800,307.23251572932344
4801,343.67586006526057
4802,323.09205364279813
4803,307.33864077965194
4804,293.9342917638256
4805,280.1750577574976
4806,269.68745461597246
4807,263.8864902542044
4808,262.54010508281084
4809,267.22334083012015
4810,273.71318498843465
4811,286.01058044621146
4812,296.01487051457775
4813,296.5322765808096
4814,293.6077450036988
4815,280.65202685530306
4816,249.42279120625625
4817,183.0924329955063
4818,148.75509497849805
4819,141.26615747331783
4820,145.44074575053222
4821,149.97433573996642
4822,163.5831054578944
4823,196.9140983555565
4824,273.03173584857655
4825,351.4431239198425
4826,330.18126618777916
4827,314.0913552571804
4828,300.43120365576334
4829,286.3861668518459
4830,275.73893228864506
4831,269.88677920602083
4832,268.5324982753106
4833,273.3678295246812
4834,280.084999504691
4835,292.78165211265804
4836,303.15828014425733
4837,303.9190005332012
4838,301.1306031310052
4839,287.88169156947475
4840,255.74854492676215
4841,187.40563868282996
4842,152.04911146894352
4843,144.30389596422225
4844,148.56032611161368
4845,153.18870108782704
4846,167.09793770995782
4847,201.2828467293137
4848,279.1254550277778
4849,390.81758043659545
4850,367.24478221493916
4851,349.3463859159508
4852,334.1471454570495
4853,318.51613172587986
4854,306.65355919877845
4855,300.11077577012355
4856,298.6042582478969
4857,303.974456304105
4858,311.4394653660145
4859,325.5281491376058
4860,337.03740229860193
4861,337.80216555898676
4862,334.62555601873504
4863,319.89892662797143
4864,284.21928091806944
4865,208.32675568610864
4866,169.051633679296
4867,160.46458503296765
4868,165.20577144528886
4869,170.32802842898283
4870,185.77480497820386
4871,223.8049653364513
4872,310.37727125568756
4873,373.29952771716944
4874,351.00513722816095
4875,333.8907494113185
4876,319.3155701234174
4877,304.3662822019049
4878,292.95395043256553
4879,286.6362287354721
4880,285.16426261834806
4881,290.2336342314208
4882,297.25096542582617
4883,310.57011350673014
4884,321.3853247417455
4885,321.88397611398096
4886,318.6533430815138
4887,304.5726313397154
4888,270.7099411754122
4889,198.83654945626512
4890,161.62798685015855
4891,153.52467721621767
4892,158.06020991232788
4893,163.0038669829706
4894,177.80948343752573
4895,213.9845856766806
4896,296.6343353126025
4897,380.0184411036468
4898,357.3454235968431
4899,339.92127219650513
4900,325.0802933925469
4901,309.85848218074375
4902,298.2334843408939
4903,291.7904934764949
4904,290.2900395422555
4905,295.44815258936677
4906,302.5877255151204
4907,316.1377137892094
4908,327.1352563029286
4909,327.6146941538955
4910,324.29982755678094
4911,309.96641317384456
4912,275.5136129208487
4913,202.38905640936161
4914,164.52867955322878
4915,156.28857299076677
4916,160.90786512486122
4917,165.9358327858856
4918,181.00447703716353
4919,217.82958746450262
4920,301.9696619883701
4921,391.02765622742174
4922,367.67222851320633
4923,349.74687238885497
4924,334.48008404933546
4925,318.8223985713938
4926,306.8706615440222
4927,300.2536197446052
4928,298.7092722253297
4929,304.0201322692027
4930,311.36963414912486
4931,325.32616021996625
4932,336.65326399555295
4933,337.17496889288964
4934,333.78970742300874
4935,319.0359714967516
4936,283.5635873623048
4937,208.27811759091713
4938,169.30401321953158
4939,160.81773939842665
4940,165.56773610052286
4941,170.75166685997473
4942,186.26897582123797
4943,224.16583171499752
4944,310.7320825774105
4945,353.0000821392416
4946,331.9559427480408
4947,315.7676551095985
4948,301.97977227168184
4949,287.83557044264427
4950,277.0301389265897
4951,271.03025459446735
4952,269.6348848970269
4953,274.4272985068364
4954,281.05992944589525
4955,293.64336965622107
4956,303.8527707754788
4957,304.2692002993732
4958,301.1624477164935
4959,287.85302869710563
4960,255.86702865280031
4961,187.96497135338458
4962,152.801557041833
4963,145.15139163936016
4964,149.44545283257622
4965,154.10284400925147
4966,168.08503658106565
4967,202.28606891532178
4968,280.46612578935543
4969,317.52479922757374
4970,298.536439237278
4971,283.97669696547575
4972,271.5875550122736
4973,258.86838289190825
4974,249.16636350381845
4975,243.78697282512155
4976,242.54170353355212
4977,246.86697355239474
4978,252.86037494141863
4979,264.21005717281076
4980,273.44048877604433
4981,273.8775978956321
4982,271.1378426080815
4983,259.17555871175836
4984,230.35109478172194
4985,169.1166712699597
4986,137.40849151448597
4987,130.4968177948078
4988,134.3582025602124
4989,138.53045570844336
4990,151.08346955189603
4991,181.86504495346156
4992,252.2183574528397
4993,312.08057337862175
4994,293.23740326098454
4995,278.9427562261431
4996,266.80657280191855
4997,254.32534893126925
4998,244.85433226792546
4999,239.63134189022202
5000,238.42730343958777
5001,242.71942399273453
5002,248.68167878617894
5003,259.94113100903576
5004,269.14021735177266
5005,269.7625481877744
5006,267.23731136531313
5007,255.483120738368
5008,226.9857136582133
5009,166.357708218414
5010,134.98044575673606
5011,128.11151814426512
5012,131.89722768948366
5013,135.98427572733664
5014,148.30702975606954
5015,178.64532762712128
5016,247.8085278590487
5017,339.19364503839745
5018,318.77474684521445
5019,303.23342009282845
5020,290.0365581913789
5021,276.45974963992785
5022,266.1472350324281
5023,260.43924839036526
5024,259.13124682642496
5025,263.7916401107263
5026,270.2712562528838
5027,282.4842876245739
5028,292.45966952112445
5029,293.06572814254815
5030,290.25466301299974
5031,277.48575819171003
5032,246.55653024858003
5033,180.74366704819454
5034,146.67124489231136
5035,139.22757158025732
5036,143.3494846213224
5037,147.76645678633218
5038,161.13886496773935
5039,194.13447940375255
5040,269.3142778655897
5041,330.42858542568905
5042,310.736241700641
5043,295.58015272563176
5044,282.6729070287164
5045,269.4300266893479
5046,259.3109095170844
5047,253.68924182868756
5048,252.38528670548902
5049,256.8712882540241
5050,263.08178746118256
5051,274.8554878723468
5052,284.41302539801575
5053,284.79531615341983
5054,281.88059136189366
5055,269.42875569281017
5056,239.49417804518168
5057,175.93650259019904
5058,143.01953985897984
5059,135.85695600552327
5060,139.8784657758689
5061,144.22741160293282
5062,157.3006001439233
5063,189.30815762504517
5064,262.50741804216506
5065,342.4889907987533
5066,322.08984992654837
5067,306.3804840847589
5068,293.0005272062982
5069,279.2730939383069
5070,268.7817543241767
5071,262.9500863838578
5072,261.59729110690614
5073,266.24539809967746
5074,272.68011906344617
5075,284.8791650703213
5076,294.7784809840267
5077,295.16115232868594
5078,292.12736145098586
5079,279.2196530004702
5080,248.20143656692386
5081,182.3468097387876
5082,148.23901678351217
5083,140.82093698104165
5084,144.98993100728072
5085,149.49758491247627
5086,163.05018848230296
5087,196.22979489540808
5088,272.09544249518996
5089,322.2733747513924
5090,303.08839463020945
5091,288.3039023429888
5092,275.7124909873552
5093,262.79191818777286
5094,252.91505236334308
5095,247.4164948007921
5096,246.14234962479796
5097,250.5175782290505
5098,256.57367616219824
5099,268.05183627712574
5100,277.3636924395238
5101,277.70361206899605
5102,274.8295693924051
5103,262.68810703065026
5104,233.5124758972032
5105,171.55768117615344
5106,139.46420140495783
5107,132.48554421444703
5108,136.41086175135524
5109,140.64178720365285
5110,153.38142708305824
5111,184.5959680794405
5112,256.00395218488273
5113,324.0771874036358
5114,304.79007101884633
5115,289.9226434908806
5116,277.25925949373743
5117,264.2662472677874
5118,254.33238030164586
5119,248.80208204056854
5120,247.51973150051342
5121,251.9176748239607
5122,258.0042146211782
5123,269.5431775804043
5124,278.90217147050885
5125,279.2390070586567
5126,276.34479243270573
5127,264.13425202529436
5128,234.80045343135606
5129,172.515610867124
5130,140.25129603796822
5131,133.23639324618125
5132,137.18359503853628
5133,141.4410319893446
5134,154.25522681553593
5135,185.64083950146394
5136,257.4450267992931
5137,328.1937302939135
5138,308.5539362404392
5139,293.5072827934782
5140,280.7041517874543
5141,267.5607046711671
5142,257.5384353556928
5143,251.9872288443112
5144,250.70083514045342
5145,255.17232459848336
5146,261.36865973321903
5147,273.1053657482023
5148,282.65204507308755
5149,283.12252790383354
5150,280.3078846617434
5151,267.94032638113885
5152,238.1341228228398
5153,174.81881458376301
5154,142.03707502663437
5155,134.88967005948095
5156,138.87882452033642
5157,143.19828721086787
5158,156.18189072242063
5159,188.0043791574482
5160,260.70929533701633
5161,328.15555112290815
5162,308.32354784383966
5163,293.2959049550544
5164,280.5377543385291
5165,267.41798113589124
5166,257.467131690616
5167,251.9875579390662
5168,250.72243545197853
5169,255.23676626336626
5170,261.50815667524097
5171,273.3553250790457
5172,283.0364095893969
5173,283.716514506629
5174,281.0848158177544
5175,268.72024500508167
5176,238.73669909636905
5177,174.95414800878055
5178,141.94987770747122
5179,134.72264103008538
5180,138.70056888784262
5181,143.00824364258494
5182,155.97862115494573
5183,187.88958800156232
5184,260.59708615013386
5185,325.720912212253
5186,306.1275274441814
5187,291.2009852749092
5188,278.52584643883176
5189,265.4849302173457
5190,255.57580461807774
5191,250.08484273240197
5192,248.82807182704633
5193,253.30242841020322
5194,259.5230931218445
5195,271.24489883805535
5196,280.8175783061345
5197,281.3793854110871
5198,278.66142838896883
5199,266.40340840688464
5200,236.7169466406676
5201,173.5431260538053
5202,140.8326682127649
5203,133.68836496361143
5204,137.6487151641308
5205,141.88247463351456
5206,154.71397976523977
5207,186.39186010216304
5208,258.59906712078975
5209,321.348173543098
5210,302.20847391313526
5211,287.4669600039841
5212,274.9124702288165
5213,262.0308991793753
5214,252.18500123940177
5215,246.71026478207946
5216,245.44153835005622
5217,249.80347800043612
5218,255.84197437958292
5219,267.28726577000003
5220,276.576922275424
5221,276.9328294405032
5222,274.0836112730564
5223,261.97673013815256
5224,232.8760038021858
5225,171.08492690171394
5226,139.07956963547835
5227,132.11686825030597
5228,136.029531172134
5229,140.25307802111342
5230,152.9596810631759
5231,184.08224652012598
5232,255.28005983345477
5233,350.5992642279304
5234,329.70801010415494
5235,313.62817221111874
5236,299.9327327206541
5237,285.88241707812995
5238,275.1464207952355
5239,269.18288415671384
5240,267.7983495439011
5241,272.55690752598224
5242,279.1444768620957
5243,291.63597580953706
5244,301.7733341566658
5245,302.1777487193484
5246,299.0838894845434
5247,285.86810330840405
5248,254.1067778536614
5249,186.67858486627063
5250,151.75860320277963
5251,144.16258195956743
5252,148.42887344816828
5253,153.04870488654444
5254,166.92876840061243
5255,200.89727099213545
5256,278.5509297954681
5257,380.4083480467297
5258,357.69525796880947
5259,340.2552707673166
5260,325.40233399972516
5261,310.1675506311675
5262,298.5371177176628
5263,292.0934324850574
5264,290.5912505439769
5265,295.7581949559074
5266,302.9092582065094
5267,316.48426977792826
5268,327.50190405569384
5269,327.99761982060045
5270,324.69300671342745
5271,310.3428045085632
5272,275.84075568191747
5273,202.60794161564777
5274,164.69344689227142
5275,156.43928217209805
5276,161.06187115099036
5277,166.0979340030785
5278,181.18580904436303
5279,218.05332015031996
5280,302.278002440229
5281,356.96138239648246
5282,335.67701411483756
5283,319.3077633981111
5284,305.36572467441454
5285,291.0638213630441
5286,280.13882958364206
5287,274.07449223490573
5288,272.6635454290401
5289,277.50984991711744
5290,284.21697127284824
5291,296.943171602846
5292,307.26863599865976
5293,307.69548841642865
5294,304.55923890783004
5295,291.099302139047
5296,258.7505605573033
5297,190.08060490248522
5298,154.52084083529675
5299,146.78384187393112
5300,151.12541703533807
5301,155.83773908790747
5302,169.9799973355198
5303,204.56601128137953
5304,283.61938037968616
5305,371.76023082190545
5306,349.46764458296286
5307,332.4316647374333
5308,317.93541893884145
5309,303.0588677667964
5310,291.72545735487665
5311,285.4702391295819
5312,284.0141440265534
5313,289.0802560942405
5314,296.0997741359127
5315,309.4116351885131
5316,320.2423565255069
5317,320.84067374739686
5318,317.7134183106062
5319,303.690653166559
5320,269.8845722809126
5321,198.09787071716315
5322,160.94511277750584
5323,152.83815686373555
5324,157.34917879612252
5325,162.27261791314456
5326,177.0163192458762
5327,213.07801777918385
5328,295.38692386953375
5329,363.53141813988015
5330,341.5284836164033
5331,324.8869922916544
5332,310.7582022126138
5333,296.2327832750998
5334,285.22351682525147
5335,279.17758563404294
5336,277.7767321220494
5337,282.778295055904
5338,289.72596548646703
5339,302.8627388254821
5340,313.59923435240927
5341,314.4004682357712
5342,311.5296639584177
5343,297.82166375623365
5344,264.57413891706005
5345,193.8681717049795
5346,157.29268565142013
5347,149.2790652516127
5348,153.68007865117153
5349,158.47539752092018
5350,172.87226691669275
5351,208.2356336367578
5352,288.7440654869087
5353,377.9833756930588
5354,355.1933948918674
5355,337.8811813166837
5356,323.180206327413
5357,308.05999885557384
5358,296.5833928207711
5359,290.24859197839646
5360,288.79173630354916
5361,293.9858908833125
5362,301.20687381937273
5363,314.83016385091815
5364,325.9593535759379
5365,326.6861607056356
5366,323.6016396398129
5367,309.3617378691061
5368,274.8614925228762
5369,201.47036920605277
5370,163.48647226564233
5371,155.1831661895853
5372,159.77036723167384
5373,164.71682866806643
5374,179.64765497531602
5375,216.42823848336374
5376,300.1679179069295
5377,437.6785578759796
5378,411.49556958717255
5379,391.43772865806255
5380,374.35111579863496
5381,356.83781157075504
5382,343.4746530680431
5383,336.1053973153049
5384,334.3765298369372
5385,340.3156141601029
5386,348.5303601860332
5387,364.1567855059081
5388,376.8416597233552
5389,377.49315703194986
5390,373.77047625597334
5391,357.2430486661951
5392,317.50496840559316
5393,233.21075708547977
5394,189.59067190564275
5395,180.0825072898649
5396,185.39026904253262
5397,191.23428326949173
5398,208.6459436908375
5399,251.04979833600828
5400,347.89484322590715
5401,414.92225941972464
5402,390.1414522644217
5403,371.1214907087741
5404,354.91924002848816
5405,338.30702657247764
5406,325.6244253456598
5407,318.61052783485076
5408,316.9710603243558
5409,322.6011774396577
5410,330.39109143579424
5411,345.192528846371
5412,357.2044830412996
5413,357.7657846888868
5414,354.1829335749049
5415,338.5233390113347
5416,300.8848969681132
5417,221.02362155478914
5418,179.6853734679638
5419,170.6836445839687
5420,175.72186256854008
5421,181.23635991926494
5422,197.71656704153415
5423,237.92129985327955
5424,329.7582543455255
5425,382.0579172487549
5426,359.24500875623664
5427,341.72963158433566
5428,326.81242253483106
5429,311.51195014369193
5430,299.83162544717135
5431,293.36102492357355
5432,291.8523028036321
5433,297.0416158511886
5434,304.2235336922755
5435,317.85783682446055
5436,328.92358296534104
5437,329.423382081166
5438,326.1062786876809
5439,311.69339413023675
5440,277.0405671776199
5441,203.4887597471323
5442,165.40959912519813
5443,157.11936288520212
5444,161.7617422512268
5445,166.82075932571829
5446,181.97533209923654
5447,219.00280062137173
5448,303.59120680167996
5449,424.2699488645941
5450,398.9170351697303
5451,379.4710587727982
5452,362.9049772080732
5453,345.9224033734623
5454,332.9597068561773
5455,325.7957505518519
5456,324.11689954921553
5457,329.8744692901587
5458,337.8373753261086
5459,352.9798240711288
5460,365.26406998201963
5461,365.85255355551766
5462,362.20260623375765
5463,346.184699614659
5464,307.6888930280301
5465,226.0180391482264
5466,183.74690147052104
5467,174.53998363713072
5468,179.68913571187167
5469,185.3398545292278
5470,202.2049565907993
5471,243.31173627465472
5472,337.2065383852721
5473,428.6960710762287
